game_url,away_team_name,away_team_initials,away_record_status,away_Q1,away_Q2,away_Q3,away_Q4,away_final_score,home_team_name,home_team_initials,home_record_status,home_Q1,home_Q2,home_Q3,home_Q4,home_final_score,stadium_name,stadium_attendance,stadium_capacity,game_location,game_date
https://www.espn.com/nfl/playbyplay/_/gameId/401437810,Las Vegas Raiders,LV,"2-5, 0-4 away",0,0,0,0,0,New Orleans Saints,NO,"3-5, 2-3 home",7,10,7,0,24,Caesars Superdome,"70,009","73,000","New Orleans, LA ","1:00 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437811,New England Patriots,NE,"4-4, 3-2 away",3,3,13,3,22,New York Jets,NYJ,"5-3, 1-3 home",3,7,0,7,17,MetLife Stadium,"82,823","82,500","East Rutherford, NJ ","1:00 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437812,Pittsburgh Steelers,PIT,"2-6, 1-4 away",7,3,3,0,13,Philadelphia Eagles,PHI,"7-0, 4-0 home",7,14,7,7,35,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","1:00 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437813,Tennessee Titans,TEN,"5-2, 3-1 away",0,7,7,3,17,Houston Texans,HOU,"1-5-1, 0-2-1 home",0,3,0,7,10,NRG Stadium,"68,467","71,995","Houston, TX ","4:05 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437814,Washington Commanders,WSH,"4-4, 2-2 away",0,7,0,10,17,Indianapolis Colts,IND,"3-4-1, 2-2 home",0,3,3,10,16,Lucas Oil Stadium,"65,515","63,000","Indianapolis, IN ","4:25 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437815,San Francisco 49ers,SF,"4-4, 2-3 away",0,10,7,14,31,Los Angeles Rams,LAR,"3-4, 2-3 home",7,7,0,0,14,SoFi Stadium,"73,505","71,500","Inglewood, CA ","4:25 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437816,New York Giants,NYG,"6-2, 3-1 away",0,7,3,3,13,Seattle Seahawks,SEA,"5-3, 3-1 home",0,10,3,14,27,Lumen Field,"68,921","68,740","Seattle, WA ","4:25 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437817,Green Bay Packers,GB,"3-5, 1-3 away",0,7,3,7,17,Buffalo Bills,BUF,"6-1, 3-0 home",7,17,3,0,27,Highmark Stadium,"70,863","71,621","Orchard Park, NY ","8:20 PM, October 30, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437818,Cincinnati Bengals,CIN,"4-4, 2-3 away",0,0,0,13,13,Cleveland Browns,CLE,"3-5, 2-3 home",0,11,14,7,32,Cleveland Browns Stadium,"67,431","67,431","Cleveland, OH ","8:15 PM, October 31, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437819,Philadelphia Eagles,PHI,"8-0, 4-0 away",7,7,7,8,29,Houston Texans,HOU,"1-6-1, 0-3-1 home",7,7,3,0,17,NRG Stadium,"68,831","71,995","Houston, TX ","8:15 PM, November 3, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437820,Los Angeles Chargers,LAC,"5-3, 3-1 away",0,14,0,6,20,Atlanta Falcons,ATL,"4-5, 3-2 home",10,0,7,0,17,Mercedes-Benz Stadium,"69,299","75,000","Atlanta, GA ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437821,Miami Dolphins,MIA,"6-3, 3-2 away",7,14,14,0,35,Chicago Bears,CHI,"3-6, 2-2 home",3,14,8,7,32,Soldier Field,"62,377","61,500","Chicago, IL ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437822,Carolina Panthers,CAR,"2-7, 0-4 away",0,0,7,14,21,Cincinnati Bengals,CIN,"5-4, 3-1 home",7,28,7,0,42,Paycor Stadium,"66,160","65,515","Cincinnati, OH ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437823,Green Bay Packers,GB,"3-6, 1-4 away",0,0,6,3,9,Detroit Lions,DET,"2-6, 2-3 home",0,8,0,7,15,Ford Field,"63,379","64,500","Detroit, MI ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437825,Indianapolis Colts,IND,"3-5-1, 1-3-1 away",0,0,3,0,3,New England Patriots,NE,"5-4, 2-2 home",0,13,3,10,26,Gillette Stadium,"65,878","65,878","Foxboro, MA ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437826,Buffalo Bills,BUF,"6-2, 3-2 away",7,7,0,3,17,New York Jets,NYJ,"6-3, 2-3 home",3,7,7,3,20,MetLife Stadium,"83,135","82,500","East Rutherford, NJ ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437827,Minnesota Vikings,MIN,"7-1, 3-1 away",7,0,0,13,20,Washington Commanders,WSH,"4-5, 2-3 home",0,3,7,7,17,FedExField,"58,651","67,617","Landover, MD ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437824,Las Vegas Raiders,LV,"2-6, 0-5 away",7,13,0,0,20,Jacksonville Jaguars,JAX,"3-6, 2-3 home",0,10,7,10,27,TIAA Bank Field,"62,758","67,858","Jacksonville, FL ","1:00 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437828,Seattle Seahawks,SEA,"6-3, 3-2 away",3,7,7,14,31,Arizona Cardinals,ARI,"3-6, 1-4 home",7,0,7,7,21,State Farm Stadium,"63,982","65,000","Glendale, AZ ","4:05 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437829,Los Angeles Rams,LAR,"3-5, 1-2 away",0,7,6,0,13,Tampa Bay Buccaneers,TB,"4-5, 2-3 home",3,3,0,10,16,Raymond James Stadium,"69,019","65,828","Tampa, FL ","4:25 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437830,Tennessee Titans,TEN,"5-3, 3-2 away",0,14,3,0,0,Kansas City Chiefs,KC,"6-2, 3-1 home",3,6,0,8,3,GEHA Field at Arrowhead Stadium,"73,475","72,936","Kansas City, MO ","8:20 PM, November 6, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437831,Baltimore Ravens,BAL,"6-3, 4-1 away",7,7,3,10,27,New Orleans Saints,NO,"3-6, 2-4 home",0,3,3,7,13,Caesars Superdome,"70,010","73,000","New Orleans, LA ","8:15 PM, November 7, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437832,Atlanta Falcons,ATL,"4-6, 1-4 away",0,3,6,6,15,Carolina Panthers,CAR,"3-7, 3-3 home",3,10,6,6,25,Bank of America Stadium,"72,029","73,778","Charlotte, NC ","8:15 PM, November 10, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401435638,Seattle Seahawks,SEA,6-4,0,0,3,13,16,Tampa Bay Buccaneers,TB,5-5,0,14,0,7,21,Allianz Arena,"69,811","75,000",Munich ,"9:30 AM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437833,Minnesota Vikings,MIN,"8-1, 4-1 away",7,3,7,13,3,Buffalo Bills,BUF,"6-3, 3-1 home",14,10,3,3,0,Highmark Stadium,"70,844","71,621","Orchard Park, NY ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437834,Detroit Lions,DET,"3-6, 1-3 away",3,7,0,21,31,Chicago Bears,CHI,"3-7, 2-3 home",3,7,14,6,30,Soldier Field,"61,817","61,500","Chicago, IL ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437839,Denver Broncos,DEN,"3-6, 1-4 away",0,10,0,0,10,Tennessee Titans,TEN,"6-3, 3-1 home",0,7,7,3,17,Nissan Stadium,"69,240","69,143","Nashville, TN ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437835,Jacksonville Jaguars,JAX,"3-7, 1-4 away",0,7,3,7,17,Kansas City Chiefs,KC,"7-2, 4-1 home",7,13,7,0,27,GEHA Field at Arrowhead Stadium,"73,493","72,936","Kansas City, MO ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437836,Cleveland Browns,CLE,"3-6, 1-3 away",7,0,3,7,17,Miami Dolphins,MIA,"7-3, 4-1 home",7,10,13,9,39,Hard Rock Stadium,"66,563","64,767","Miami Gardens, FL ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437837,Houston Texans,HOU,"1-7-1, 1-4 away",0,3,7,6,16,New York Giants,NYG,"7-2, 4-1 home",7,0,14,3,24,MetLife Stadium,"71,615","82,500","East Rutherford, NJ ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437838,New Orleans Saints,NO,"3-7, 1-3 away",0,10,0,0,10,Pittsburgh Steelers,PIT,"3-6, 2-2 home",7,3,0,10,20,Acrisure Stadium,"66,544","68,400","Pittsburgh, PA ","1:00 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437840,Indianapolis Colts,IND,"4-5-1, 2-3-1 away",7,6,6,6,25,Las Vegas Raiders,LV,"2-7, 2-2 home",0,7,7,6,20,Allegiant Stadium,"62,197","65,000","Las Vegas, NV ","4:05 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437131,Dallas Cowboys,DAL,"6-3, 2-2 away",0,14,14,0,0,Green Bay Packers,GB,"4-6, 3-2 home",0,14,0,14,3,Lambeau Field,"78,433","81,041","Green Bay, WI ","4:25 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437841,Arizona Cardinals,ARI,"4-6, 3-2 away",3,14,0,10,27,Los Angeles Rams,LAR,"3-6, 2-4 home",3,0,7,7,17,SoFi Stadium,"71,752","71,500","Inglewood, CA ","4:25 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437842,Los Angeles Chargers,LAC,"5-4, 3-2 away",7,9,0,0,16,San Francisco 49ers,SF,"5-4, 3-1 home",3,7,3,9,22,Levi's Stadium,"71,709","68,500","Santa Clara, CA ","8:20 PM, November 13, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437843,Washington Commanders,WSH,"5-5, 3-2 away",7,13,3,9,32,Philadelphia Eagles,PHI,"8-1, 4-1 home",14,0,0,7,21,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","8:15 PM, November 14, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437844,Tennessee Titans,TEN,"7-3, 4-2 away",7,7,6,7,27,Green Bay Packers,GB,"4-7, 3-3 home",6,0,11,0,17,Lambeau Field,"77,506","81,041","Green Bay, WI ","8:15 PM, November 17, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437845,Chicago Bears,CHI,"3-8, 1-5 away",7,10,0,7,24,Atlanta Falcons,ATL,"5-6, 4-2 home",7,10,7,3,27,Mercedes-Benz Stadium,"69,757","75,000","Atlanta, GA ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437847,Cleveland Browns,CLE,3-7,7,3,0,13,23,Buffalo Bills,BUF,7-3,3,10,9,9,31,Ford Field,"52,146","64,500","Detroit, MI ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437849,Philadelphia Eagles,PHI,"9-1, 5-0 away",0,3,0,14,17,Indianapolis Colts,IND,"4-6-1, 2-3 home",7,3,3,3,16,Lucas Oil Stadium,"66,241","63,000","Indianapolis, IN ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437850,New York Jets,NYJ,"6-4, 4-1 away",0,3,0,0,3,New England Patriots,NE,"6-4, 3-2 home",0,3,0,7,10,Gillette Stadium,"65,878","65,878","Foxboro, MA ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437851,Los Angeles Rams,LAR,"3-7, 1-3 away",7,7,0,6,20,New Orleans Saints,NO,"4-7, 3-4 home",3,7,14,3,27,Caesars Superdome,"70,025","73,000","New Orleans, LA ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437852,Detroit Lions,DET,"4-6, 2-3 away",3,14,7,7,31,New York Giants,NYG,"7-3, 4-2 home",6,0,0,12,18,MetLife Stadium,"76,267","82,500","East Rutherford, NJ ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437846,Carolina Panthers,CAR,"3-8, 0-5 away",0,0,3,0,3,Baltimore Ravens,BAL,"7-3, 3-2 home",0,3,0,10,13,M&T Bank Stadium,"70,677","70,745","Baltimore, MD ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437848,Washington Commanders,WSH,"6-5, 4-2 away",7,13,0,3,23,Houston Texans,HOU,"1-8-1, 0-4-1 home",0,0,3,7,10,NRG Stadium,"65,865","71,995","Houston, TX ","1:00 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437853,Las Vegas Raiders,LV,"3-7, 1-5 away",0,7,3,6,6,Denver Broncos,DEN,"3-7, 2-3 home",7,3,0,6,0,Empower Field at Mile High,"76,056","76,125","Denver, CO ","4:05 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437855,Dallas Cowboys,DAL,"7-3, 3-2 away",10,13,14,3,40,Minnesota Vikings,MIN,"8-2, 4-1 home",3,0,0,0,3,U.S. Bank Stadium,"65,304","66,468","Minneapolis, MN ","4:25 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437856,Cincinnati Bengals,CIN,"6-4, 3-3 away",10,7,10,10,37,Pittsburgh Steelers,PIT,"3-7, 2-3 home",3,17,3,7,30,Acrisure Stadium,"66,401","68,400","Pittsburgh, PA ","4:25 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437854,Kansas City Chiefs,KC,"8-2, 4-1 away",6,7,3,14,30,Los Angeles Chargers,LAC,"5-5, 2-3 home",10,10,0,7,27,SoFi Stadium,"70,240","71,500","Inglewood, CA ","8:20 PM, November 20, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401435642,San Francisco 49ers,SF,6-4,0,17,14,7,38,Arizona Cardinals,ARI,4-7,3,7,0,0,10,Estadio Azteca,"78,427","87,000",Mexico City ,"8:15 PM, November 21, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437857,Buffalo Bills,BUF,"8-3, 4-2 away",7,10,2,9,28,Detroit Lions,DET,"4-7, 2-4 home",7,7,0,11,25,Ford Field,"66,553","64,500","Detroit, MI ","12:30 PM, November 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437858,New York Giants,NYG,"7-4, 3-2 away",3,10,0,7,20,Dallas Cowboys,DAL,"8-3, 5-1 home",0,7,14,7,28,AT&T Stadium,"93,568","100,000","Arlington, TX ","4:30 PM, November 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437859,New England Patriots,NE,"6-5, 3-3 away",10,6,10,0,26,Minnesota Vikings,MIN,"9-2, 5-1 home",7,9,7,10,33,U.S. Bank Stadium,"66,918","66,468","Minneapolis, MN ","8:20 PM, November 24, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437861,Tampa Bay Buccaneers,TB,"5-6, 2-3 away",7,3,7,0,0,Cleveland Browns,CLE,"4-7, 3-3 home",10,0,0,7,6,Cleveland Browns Stadium,"67,431","67,431","Cleveland, OH ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437865,Cincinnati Bengals,CIN,"7-4, 4-3 away",0,10,3,7,20,Tennessee Titans,TEN,"7-4, 3-2 home",0,10,3,3,16,Nissan Stadium,"69,441","69,143","Nashville, TN ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437863,Houston Texans,HOU,"1-9-1, 1-5 away",0,0,6,9,15,Miami Dolphins,MIA,"8-3, 5-1 home",10,20,0,0,30,Hard Rock Stadium,"66,205","64,767","Miami Gardens, FL ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437864,Chicago Bears,CHI,"3-9, 1-6 away",3,7,0,0,10,New York Jets,NYJ,"7-4, 3-3 home",7,10,14,0,31,MetLife Stadium,"77,963","82,500","East Rutherford, NJ ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437866,Atlanta Falcons,ATL,"5-7, 1-5 away",3,7,3,0,13,Washington Commanders,WSH,"7-5, 3-3 home",7,3,6,3,19,FedExField,"53,864","67,617","Landover, MD ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437860,Denver Broncos,DEN,"3-8, 1-5 away",0,3,0,7,10,Carolina Panthers,CAR,"4-8, 4-3 home",7,3,7,6,23,Bank of America Stadium,"70,644","73,778","Charlotte, NC ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437862,Baltimore Ravens,BAL,"7-4, 4-2 away",6,3,3,15,27,Jacksonville Jaguars,JAX,"4-7, 3-3 home",0,10,0,18,28,TIAA Bank Field,"59,560","67,858","Jacksonville, FL ","1:00 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437867,Los Angeles Chargers,LAC,"6-5, 4-2 away",0,14,3,8,25,Arizona Cardinals,ARI,"4-8, 1-6 home",7,10,0,7,24,State Farm Stadium,"63,628","65,000","Glendale, AZ ","4:05 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437868,Las Vegas Raiders,LV,"4-7, 2-5 away",7,17,3,7,6,Seattle Seahawks,SEA,"6-5, 3-2 home",10,10,7,7,0,Lumen Field,"68,849","68,740","Seattle, WA ","4:05 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437869,Los Angeles Rams,LAR,"3-8, 1-4 away",0,3,0,7,10,Kansas City Chiefs,KC,"9-2, 5-1 home",7,6,7,6,26,GEHA Field at Arrowhead Stadium,"73,557","72,936","Kansas City, MO ","4:25 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437870,New Orleans Saints,NO,"4-8, 1-4 away",0,0,0,0,0,San Francisco 49ers,SF,"7-4, 4-1 home",3,7,3,0,13,Levi's Stadium,"71,275","68,500","Santa Clara, CA ","4:25 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437871,Green Bay Packers,GB,"4-8, 1-5 away",14,6,3,10,33,Philadelphia Eagles,PHI,"10-1, 5-1 home",13,14,7,6,40,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","8:20 PM, November 27, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437872,Pittsburgh Steelers,PIT,"4-7, 2-4 away",3,13,0,8,24,Indianapolis Colts,IND,"4-7-1, 2-4 home",0,3,14,0,17,Lucas Oil Stadium,"65,982","63,000","Indianapolis, IN ","8:15 PM, November 28, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437873,Buffalo Bills,BUF,"9-3, 5-2 away",3,14,0,7,24,New England Patriots,NE,"6-6, 3-3 home",7,0,0,3,10,Gillette Stadium,"65,878","65,878","Foxboro, MA ","8:15 PM, December 1, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437874,Pittsburgh Steelers,PIT,"5-7, 3-4 away",3,13,3,0,19,Atlanta Falcons,ATL,"5-8, 4-3 home",0,6,7,3,16,Mercedes-Benz Stadium,"70,325","75,000","Atlanta, GA ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437876,Green Bay Packers,GB,"5-8, 2-5 away",0,10,0,18,28,Chicago Bears,CHI,"3-10, 2-4 home",10,6,3,0,19,Soldier Field,"61,233","61,500","Chicago, IL ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437877,Jacksonville Jaguars,JAX,"4-8, 1-5 away",3,3,8,0,14,Detroit Lions,DET,"5-7, 3-4 home",14,9,7,10,40,Ford Field,"60,743","64,500","Detroit, MI ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437879,New York Jets,NYJ,"7-5, 4-2 away",3,3,6,10,22,Minnesota Vikings,MIN,"10-2, 6-1 home",3,17,0,7,27,U.S. Bank Stadium,"66,973","66,468","Minneapolis, MN ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437880,Washington Commanders,WSH,"7-5-1, 4-2-1 away",10,3,0,7,0,New York Giants,NYG,"7-4-1, 4-2-1 home",0,13,7,0,0,MetLife Stadium,"76,128","82,500","East Rutherford, NJ ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437881,Tennessee Titans,TEN,"7-5, 4-3 away",7,3,0,0,10,Philadelphia Eagles,PHI,"11-1, 6-1 home",7,14,7,7,35,Lincoln Financial Field,"69,879","69,879","Philadelphia, PA ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437875,Denver Broncos,DEN,"3-9, 1-6 away",3,3,3,0,9,Baltimore Ravens,BAL,"8-4, 4-2 home",0,3,0,7,10,M&T Bank Stadium,"70,443","70,745","Baltimore, MD ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437878,Cleveland Browns,CLE,"5-7, 2-4 away",0,7,7,13,27,Houston Texans,HOU,"1-10-1, 0-5-1 home",3,2,3,6,14,NRG Stadium,"66,523","71,995","Houston, TX ","1:00 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437882,Seattle Seahawks,SEA,"7-5, 4-3 away",7,7,3,10,27,Los Angeles Rams,LAR,"3-9, 2-5 home",10,3,0,10,23,SoFi Stadium,"71,802","71,500","Inglewood, CA ","4:05 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437883,Miami Dolphins,MIA,"8-4, 3-3 away",7,3,0,7,17,San Francisco 49ers,SF,"8-4, 5-1 home",10,7,6,10,33,Levi's Stadium,"71,732","68,500","Santa Clara, CA ","4:05 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437884,Kansas City Chiefs,KC,"9-3, 4-2 away",3,7,14,0,24,Cincinnati Bengals,CIN,"8-4, 4-1 home",7,7,3,10,27,Paycor Stadium,"66,243","65,515","Cincinnati, OH ","4:25 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437885,Los Angeles Chargers,LAC,"6-6, 4-3 away",7,6,0,7,20,Las Vegas Raiders,LV,"5-7, 3-2 home",0,10,14,3,27,Allegiant Stadium,"62,123","65,000","Las Vegas, NV ","4:25 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437886,Indianapolis Colts,IND,"4-8-1, 2-4-1 away",10,3,6,0,19,Dallas Cowboys,DAL,"9-3, 6-1 home",7,14,0,33,54,AT&T Stadium,"93,086","100,000","Arlington, TX ","8:20 PM, December 4, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437887,New Orleans Saints,NO,"4-9, 1-5 away",0,10,3,3,16,Tampa Bay Buccaneers,TB,"6-6, 4-3 home",3,0,0,14,17,Raymond James Stadium,"68,709","65,828","Tampa, FL ","8:15 PM, December 5, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437888,Las Vegas Raiders,LV,"5-8, 2-6 away",10,3,0,3,16,Los Angeles Rams,LAR,"4-9, 3-5 home",3,0,0,14,17,SoFi Stadium,"74,738","71,500","Inglewood, CA ","8:15 PM, December 8, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437889,New York Jets,NYJ,"7-6, 4-3 away",0,0,7,5,12,Buffalo Bills,BUF,"10-3, 5-1 home",0,7,10,3,20,Highmark Stadium,"70,603","71,621","Orchard Park, NY ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437890,Cleveland Browns,CLE,"5-8, 2-5 away",0,3,7,0,10,Cincinnati Bengals,CIN,"9-4, 5-1 home",0,13,7,3,23,Paycor Stadium,"66,222","65,515","Cincinnati, OH ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437891,Houston Texans,HOU,"1-11-1, 1-6 away",10,10,3,0,23,Dallas Cowboys,DAL,"10-3, 7-1 home",7,10,0,10,27,AT&T Stadium,"93,843","100,000","Arlington, TX ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437892,Minnesota Vikings,MIN,"10-3, 4-2 away",7,0,6,10,23,Detroit Lions,DET,"6-7, 4-4 home",7,7,7,13,34,Ford Field,"66,374","64,500","Detroit, MI ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437895,Jacksonville Jaguars,JAX,"5-8, 2-5 away",7,13,13,3,36,Tennessee Titans,TEN,"7-6, 3-3 home",14,0,0,8,22,Nissan Stadium,"68,409","69,143","Nashville, TN ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437893,Philadelphia Eagles,PHI,"12-1, 6-0 away",7,17,10,14,48,New York Giants,NYG,"7-5-1, 4-3-1 home",0,7,7,8,22,MetLife Stadium,"81,506","82,500","East Rutherford, NJ ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437894,Baltimore Ravens,BAL,"9-4, 5-2 away",10,3,0,3,16,Pittsburgh Steelers,PIT,"5-8, 2-4 home",7,0,0,7,14,Acrisure Stadium,"66,326","68,400","Pittsburgh, PA ","1:00 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437899,Kansas City Chiefs,KC,"10-3, 5-2 away",6,21,7,0,34,Denver Broncos,DEN,"3-10, 2-4 home",0,14,7,7,28,Empower Field at Mile High,"76,072","76,125","Denver, CO ","4:05 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437897,Tampa Bay Buccaneers,TB,"6-7, 2-4 away",0,0,7,0,7,San Francisco 49ers,SF,"9-4, 6-1 home",7,21,7,0,35,Levi's Stadium,"71,725","68,500","Santa Clara, CA ","4:25 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437898,Carolina Panthers,CAR,"5-8, 1-5 away",10,10,0,10,30,Seattle Seahawks,SEA,"7-6, 3-3 home",0,14,3,7,24,Lumen Field,"68,672","68,740","Seattle, WA ","4:25 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437896,Miami Dolphins,MIA,"8-5, 3-4 away",0,7,7,3,17,Los Angeles Chargers,LAC,"7-6, 3-3 home",0,17,3,3,23,SoFi Stadium,"70,240","71,500","Inglewood, CA ","8:20 PM, December 11, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437900,New England Patriots,NE,"7-6, 4-3 away",0,10,10,7,27,Arizona Cardinals,ARI,"4-9, 1-7 home",0,13,0,0,13,State Farm Stadium,"63,251","65,000","Glendale, AZ ","8:15 PM, December 12, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437901,San Francisco 49ers,SF,"10-4, 4-3 away",7,7,7,0,21,Seattle Seahawks,SEA,"7-7, 3-4 home",0,3,3,7,13,Lumen Field,"68,957","68,740","Seattle, WA ","8:15 PM, December 15, 2022"
https://www.espn.com/nfl/playbyplay/_/gameId/401437904,Indianapolis Colts,IND,"4-9-1, 2-5-1 away",17,16,3,0,0,Minnesota Vikings,MIN,"11-3, 7-1 home",0,0,14,22,3,U.S. Bank Stadium,"66,801","66,468","Minneapolis, MN ","1:00 PM, December 17, 2022"
